allcode,0to12,13to18,19to25,26to40,41to60,61to90,,code,0to12,13to18,19to25,26to40,41to60,61to90,,age0to12,age13to18,age19to25,age26to40,age41to60,age61to90
E02003949,795,410,481,1159,1900,1987,,,,,,,,,,,,,,,
E02003950,611,347,254,691,1682,1789,,,,,,,,,,,,,,,
E02003951,665,365,340,732,1665,2319,,,,,,,,,,,,,,,
E02003928,2103,854,880,2236,3081,2678,,,,,,,,,,,,,,,
E02003929,814,424,364,781,1945,2329,,,,,,,,,,,,,,,
E02003930,1067,543,895,1417,2330,3105,,,,,,,,,,,,,,,
E06000053,278,119,160,398,632,693,,,,,,,,,,,,,,,
E02006781,278,119,160,398,632,693,,,,,,,,,,,,,,,
E06000024,30820,14014,13367,33826,57851,58276,,,,,,,,,,,,,,,
E02003065,1315,552,607,1804,2555,2457,,,,,,,,,,,,,,,
E02003066,712,378,292,663,1878,2114,,,,,,,,,,,,,,,
E02003067,1501,547,379,1563,2091,1784,,,,,,,,,,,,,,,
E02003068,852,425,378,927,1717,1955,,,,,,,,,,,,,,,
E02003069,630,321,250,645,1585,2032,,,,,,,,,,,,,,,
E02003070,2432,763,522,2428,3693,3261,,,,,,,,,,,,,,,
E02003071,1101,511,490,1265,2236,2404,,,,,,,,,,,,,,,
E02003072,1099,593,522,1225,2460,3133,,,,,,,,,,,,,,,
E02003073,911,478,363,792,1952,1977,,,,,,,,,,,,,,,
E02003074,1205,536,570,1550,2307,1799,,,,,,,,,,,,,,,
E02003075,910,495,338,626,1813,1669,,,,,,,,,,,,,,,
E02003076,1325,697,510,1352,2741,2561,,,,,,,,,,,,,,,
E02003077,860,435,371,786,1879,1779,,,,,,,,,,,,,,,
E02003078,979,473,548,947,2015,2009,,,,,,,,,,,,,,,
E02003079,1631,777,744,1735,2863,1926,,,,,,,,,,,,,,,
E02003080,1269,594,500,1212,2100,2991,,,,,,,,,,,,,,,
E02003081,1214,643,485,1258,2615,3109,,,,,,,,,,,,,,,
E02003082,720,359,680,1534,2431,3006,,,,,,,,,,,,,,,
E02003084,1240,587,921,1881,2626,2479,,,,,,,,,,,,,,,
E02003085,1420,688,752,1442,2030,1372,,,,,,,,,,,,,,,
E02003086,695,388,464,1016,1740,1986,,,,,,,,,,,,,,,
E02003087,1229,562,470,1212,2670,3296,,,,,,,,,,,,,,,
E02003088,1062,685,526,907,2391,2943,,,,,,,,,,,,,,,
E02003089,872,392,353,792,1486,1916,,,,,,,,,,,,,,,
E02006845,1883,588,679,2254,2271,1604,,,,,,,,,,,,,,,
E02006846,1753,547,653,2010,1706,714,,,,,,,,,,,,,,,
E06000026,38009,17016,34956,49438,65716,56411,,,,,,,,,,,,,,,
E02003122,939,408,383,1042,1782,2383,,,,,,,,,,,,,,,
E02003123,1403,610,738,1521,2173,2041,,,,,,,,,,,,,,,
E02003124,1459,578,722,1658,2037,1608,,,,,,,,,,,,,,,
E02003125,884,420,546,1087,1782,1443,,,,,,,,,,,,,,,
E02003126,956,473,905,1205,1884,1934,,,,,,,,,,,,,,,
E02003127,1430,645,709,1464,1896,1612,,,,,,,,,,,,,,,
E02003128,1497,570,761,1726,2267,1967,,,,,,,,,,,,,,,
E02003129,1066,407,446,1030,1663,1797,,,,,,,,,,,,,,,
E02003130,1810,789,880,2019,2938,2215,,,,,,,,,,,,,,,
E02003131,1163,544,633,1437,1864,1900,,,,,,,,,,,,,,,
E02003132,1244,531,633,1478,2258,1906,,,,,,,,,,,,,,,
E02003133,1079,575,617,1220,2090,1889,,,,,,,,,,,,,,,
E02003134,1164,549,601,1266,1799,1303,,,,,,,,,,,,,,,
E02003135,1638,511,1059,2045,1943,1056,,,,,,,,,,,,,,,
E02003136,976,530,507,1069,2157,2688,,,,,,,,,,,,,,,
E02003137,1147,629,530,1041,2336,2240,,,,,,,,,,,,,,,
E02003138,1195,488,799,1790,2148,1244,,,,,,,,,,,,,,,
E02003139,1115,480,579,1287,1913,1073,,,,,,,,,,,,,,,
E02003140,1195,518,531,1249,2130,2107,,,,,,,,,,,,,,,
E02003141,1145,456,845,1985,2334,1338,,,,,,,,,,,,,,,
E02003142,1436,721,824,1933,2516,1890,,,,,,,,,,,,,,,
E02003143,1148,521,643,1381,2109,1892,,,,,,,,,,,,,,,
E02003144,526,429,4706,1630,1143,949,,,,,,,,,,,,,,,
E02003145,893,438,1071,1398,1793,1456,,,,,,,,,,,,,,,
E02003146,999,459,2928,2065,1657,1028,,,,,,,,,,,,,,,
E02003147,1726,580,1008,1905,2012,1216,,,,,,,,,,,,,,,
E02003148,759,404,3864,1794,1573,1375,,,,,,,,,,,,,,,
E02003149,1229,503,2700,2337,1836,1170,,,,,,,,,,,,,,,
E02003150,1355,532,2161,2929,2919,2037,,,,,,,,,,,,,,,
E02003151,846,476,477,834,2015,2871,,,,,,,,,,,,,,,
E02003152,1295,687,614,1225,2781,2702,,,,,,,,,,,,,,,
E02003153,1292,555,536,1388,1968,2081,,,,,,,,,,,,,,,
E06000029,21403,9992,10898,27222,40720,39874,,,,,,,,,,,,,,,
E02003194,684,784,290,679,1624,2197,,,,,,,,,,,,,,,
E02003195,881,403,477,1052,1600,1251,,,,,,,,,,,,,,,
E02003196,1254,828,514,966,3161,3569,,,,,,,,,,,,,,,
E02003197,1073,454,505,1222,2020,1484,,,,,,,,,,,,,,,
E02003198,1175,558,578,1438,1945,1435,,,,,,,,,,,,,,,
E02003199,1302,580,577,1614,2643,2477,,,,,,,,,,,,,,,
E02003200,1582,699,845,1884,2582,2471,,,,,,,,,,,,,,,
E02003201,1771,743,851,2302,2907,2258,,,,,,,,,,,,,,,
E02003202,821,381,771,1383,1571,1427,,,,,,,,,,,,,,,
E02003203,1191,458,572,1641,2068,1502,,,,,,,,,,,,,,,
E02003204,1182,557,678,1539,2486,2378,,,,,,,,,,,,,,,
E02003205,1193,617,556,1306,2407,2256,,,,,,,,,,,,,,,
E02003206,1644,626,549,2010,2929,2150,,,,,,,,,,,,,,,
E02003207,1350,510,596,1588,1819,1485,,,,,,,,,,,,,,,
E02003208,1436,570,1179,2552,2707,2766,,,,,,,,,,,,,,,
E02003209,860,438,444,1133,1811,1581,,,,,,,,,,,,,,,
E02003210,1322,492,471,1617,2499,3010,,,,,,,,,,,,,,,
E02003211,682,294,445,1296,1941,4177,,,,,,,,,,,,,,,
E06000025,41182,19211,23870,50450,75771,61072,,,,,,,,,,,,,,,
E02003090,857,496,544,1030,1915,2084,,,,,,,,,,,,,,,
E02003091,951,480,492,975,1815,1825,,,,,,,,,,,,,,,
E02003092,1087,663,494,1124,2772,1718,,,,,,,,,,,,,,,
E02003093,754,458,400,761,1948,2319,,,,,,,,,,,,,,,
E02003094,1421,628,618,1483,2521,2034,,,,,,,,,,,,,,,
E02003095,861,614,581,1031,2220,1738,,,,,,,,,,,,,,,
E02003096,1032,483,622,1284,1853,1240,,,,,,,,,,,,,,,
E02003097,804,430,375,848,1729,2028,,,,,,,,,,,,,,,
E02003098,2035,777,869,2792,2963,937,,,,,,,,,,,,,,,
E02003099,1188,529,539,1317,1907,1878,,,,,,,,,,,,,,,
E02003100,1755,698,1022,2488,2992,2430,,,,,,,,,,,,,,,
E02003101,2084,797,942,2970,3142,1070,,,,,,,,,,,,,,,
E02003102,1140,550,469,1003,2007,1837,,,,,,,,,,,,,,,
E02003103,1388,577,668,1622,1944,1107,,,,,,,,,,,,,,,
E02003104,1124,556,600,1509,2201,1613,,,,,,,,,,,,,,,
E02003105,879,526,398,767,1889,1977,,,,,,,,,,,,,,,
E02003106,1618,901,3264,2352,2649,1520,,,,,,,,,,,,,,,
E02003107,1445,680,1532,2463,2454,2290,,,,,,,,,,,,,,,
E02003108,1310,604,724,1745,2903,2501,,,,,,,,,,,,,,,
E02003109,974,440,328,897,1794,1752,,,,,,,,,,,,,,,
E02003110,2193,834,693,2342,3350,1426,,,,,,,,,,,,,,,
E02003111,941,428,418,1131,1822,1819,,,,,,,,,,,,,,,
E02003112,1019,488,522,1213,1634,1565,,,,,,,,,,,,,,,
E02003113,1428,749,617,1369,3296,2776,,,,,,,,,,,,,,,
E02003114,930,438,578,1236,1906,1944,,,,,,,,,,,,,,,
E02003115,1541,584,862,2293,2352,2103,,,,,,,,,,,,,,,
E02003116,1219,508,710,1480,1886,1960,,,,,,,,,,,,,,,
E02003117,1479,554,797,1971,2314,1899,,,,,,,,,,,,,,,
E02003118,1572,718,915,2137,3119,1886,,,,,,,,,,,,,,,
E02003119,1739,768,857,1938,2970,2238,,,,,,,,,,,,,,,
E02003120,1176,596,671,1295,2504,2523,,,,,,,,,,,,,,,
E02003121,1238,659,749,1584,3000,3035,,,,,,,,,,,,,,,
E06000030,36021,15130,16697,46132,61047,40772,,,,,,,,,,,,,,,
E02003212,1024,648,501,1185,2425,2489,,,,,,,,,,,,,,,
E02003214,1355,478,599,1245,1528,1135,,,,,,,,,,,,,,,
E02003215,883,485,397,1147,2144,1997,,,,,,,,,,,,,,,
E02003216,1232,663,622,1458,2692,2421,,,,,,,,,,,,,,,
E02003217,1241,498,566,1410,1862,1431,,,,,,,,,,,,,,,
E02003218,1281,602,488,1168,1759,1260,,,,,,,,,,,,,,,
E02003219,930,473,431,770,2290,1783,,,,,,,,,,,,,,,
E02003220,1469,696,745,1701,3205,2661,,,,,,,,,,,,,,,
E02003221,1085,409,577,1629,1799,1140,,,,,,,,,,,,,,,
E02003222,1043,501,522,1290,2097,702,,,,,,,,,,,,,,,
E02003223,1808,557,852,2838,2642,1490,,,,,,,,,,,,,,,
E02003224,1095,565,604,1458,2588,2410,,,,,,,,,,,,,,,
E02003225,1021,397,482,1288,1977,941,,,,,,,,,,,,,,,
E02003226,1640,579,1019,2794,2412,973,,,,,,,,,,,,,,,
E02003227,1297,624,611,1356,1661,1031,,,,,,,,,,,,,,,
E02003228,1100,507,540,1463,1997,1356,,,,,,,,,,,,,,,
E02003229,905,417,443,1091,2005,688,,,,,,,,,,,,,,,
E02003230,1052,334,846,2736,1747,868,,,,,,,,,,,,,,,
E02003231,1717,693,757,1702,2212,1545,,,,,,,,,,,,,,,
E02003232,1343,526,751,2227,2321,1300,,,,,,,,,,,,,,,
E02003233,1414,626,710,1788,2467,1818,,,,,,,,,,,,,,,
E02003234,1289,671,596,1420,2523,2073,,,,,,,,,,,,,,,
E02003235,1236,470,604,1765,2220,2116,,,,,,,,,,,,,,,
E02003236,1456,778,616,1377,3198,3147,,,,,,,,,,,,,,,
E02006847,2414,721,632,2917,2628,641,,,,,,,,,,,,,,,
E02006848,1795,445,646,2783,1760,434,,,,,,,,,,,,,,,
E02006849,1896,767,540,2126,2888,922,,,,,,,,,,,,,,,
E06000027,17905,8729,9403,19690,36288,40969,,,,,,,,,,,,,,,
E02003154,1130,565,558,1065,1902,2032,,,,,,,,,,,,,,,
E02003155,809,403,386,827,1625,1859,,,,,,,,,,,,,,,
E02003156,1784,742,726,1992,2596,2101,,,,,,,,,,,,,,,
E02003157,950,427,602,1144,1872,1389,,,,,,,,,,,,,,,
E02003158,731,357,372,806,1416,1913,,,,,,,,,,,,,,,
E02003159,958,437,511,1048,1635,1204,,,,,,,,,,,,,,,
E02003161,912,398,797,1401,1941,1530,,,,,,,,,,,,,,,
E02003163,556,270,380,969,2137,3442,,,,,,,,,,,,,,,
E02003164,1119,549,512,1142,2399,3138,,,,,,,,,,,,,,,
E02003165,1062,478,437,1118,2024,2131,,,,,,,,,,,,,,,
E02003166,1894,928,811,1768,2938,2522,,,,,,,,,,,,,,,
E02003167,1063,540,758,1424,2559,2986,,,,,,,,,,,,,,,
E02003168,778,486,465,822,2016,2304,,,,,,,,,,,,,,,
E02003169,615,383,305,629,1724,3019,,,,,,,,,,,,,,,
E02003170,963,526,576,1035,2478,3820,,,,,,,,,,,,,,,
E02003171,935,488,457,922,2060,2538,,,,,,,,,,,,,,,
E02006840,1646,752,750,1578,2966,3041,,,,,,,,,,,,,,,
E06000054,74381,35441,34476,81126,137906,119813,,,,,,,,,,,,,,,
E02006644,992,490,374,861,2083,1904,,,,,,,,,,,,,,,
E02006645,1221,544,460,1262,2195,1714,,,,,,,,,,,,,,,
E02006646,832,477,321,763,1848,1690,,,,,,,,,,,,,,,
E02006647,814,408,289,660,2022,1756,,,,,,,,,,,,,,,
E02006648,992,389,319,936,1813,1580,,,,,,,,,,,,,,,
E02006649,982,540,529,1107,2279,1821,,,,,,,,,,,,,,,
E02006650,1755,679,981,2374,3204,2680,,,,,,,,,,,,,,,
E02006651,1033,536,449,940,2390,1883,,,,,,,,,,,,,,,
E02006652,1630,887,679,1583,3059,1730,,,,,,,,,,,,,,,
E02006653,1477,818,693,1684,3090,2069,,,,,,,,,,,,,,,
E02006654,1372,621,772,1952,2449,2342,,,,,,,,,,,,,,,
E02006634,1253,605,474,1101,2816,2450,,,,,,,,,,,,,,,
E02006655,973,549,370,769,2427,1901,,,,,,,,,,,,,,,
E02006656,1095,574,635,1381,2317,1069,,,,,,,,,,,,,,,
E02006657,2052,1043,756,2042,2921,1856,,,,,,,,,,,,,,,
E02006658,932,480,442,1034,2289,1864,,,,,,,,,,,,,,,
E02006659,1354,513,601,1441,2107,1762,,,,,,,,,,,,,,,
E02006660,2079,969,777,2123,3670,3357,,,,,,,,,,,,,,,
E02006635,1048,1195,464,1133,2367,2292,,,,,,,,,,,,,,,
E02006678,1193,584,506,1245,2072,1759,,,,,,,,,,,,,,,
E02006679,1681,833,685,1617,3187,2724,,,,,,,,,,,,,,,
E02006680,1078,516,514,1250,1982,2002,,,,,,,,,,,,,,,
E02006681,832,422,231,695,1743,2025,,,,,,,,,,,,,,,
E02006636,985,470,411,913,2236,2027,,,,,,,,,,,,,,,
E02006637,1952,787,756,2132,3141,2426,,,,,,,,,,,,,,,
E02006638,754,409,420,855,1741,2149,,,,,,,,,,,,,,,
E02006682,1332,590,461,1402,2661,3186,,,,,,,,,,,,,,,
E02006639,1018,585,447,1191,2822,2536,,,,,,,,,,,,,,,
E02006640,1121,497,315,940,2421,1915,,,,,,,,,,,,,,,
E02006683,1546,621,497,1486,2458,1688,,,,,,,,,,,,,,,
E02006684,985,425,686,1475,1726,1195,,,,,,,,,,,,,,,
E02006685,1520,605,608,1696,2203,1997,,,,,,,,,,,,,,,
E02006686,829,494,449,809,1553,1387,,,,,,,,,,,,,,,
E02006641,1021,843,416,987,2341,2038,,,,,,,,,,,,,,,
E02006687,1306,585,579,1505,2122,1360,,,,,,,,,,,,,,,
E02006688,908,377,423,1229,1543,1235,,,,,,,,,,,,,,,
E02006689,952,481,310,865,1849,1967,,,,,,,,,,,,,,,
E02006642,896,323,327,835,1916,1503,,,,,,,,,,,,,,,
E02006690,898,449,326,836,2019,2166,,,,,,,,,,,,,,,
E02006691,2471,1076,1144,2711,3825,2920,,,,,,,,,,,,,,,
E02006643,3302,1110,3269,4581,2734,1411,,,,,,,,,,,,,,,
E02006692,1019,410,536,1189,1283,1375,,,,,,,,,,,,,,,
E02006693,909,445,349,987,1769,1559,,,,,,,,,,,,,,,
E02006694,654,459,434,907,1658,1831,,,,,,,,,,,,,,,
E02006661,2107,603,1652,2981,1680,1018,,,,,,,,,,,,,,,
E02006662,976,479,438,1119,1736,1425,,,,,,,,,,,,,,,
E02006695,750,385,302,667,2009,2153,,,,,,,,,,,,,,,
E02006663,2002,812,798,2214,3217,2132,,,,,,,,,,,,,,,
E02006664,892,477,342,825,2078,1944,,,,,,,,,,,,,,,
E02006665,803,390,298,711,1908,2420,,,,,,,,,,,,,,,
E02006666,900,430,306,864,1714,1449,,,,,,,,,,,,,,,
E02006667,1225,527,576,1253,1719,1091,,,,,,,,,,,,,,,
E02006668,809,417,404,828,1780,1832,,,,,,,,,,,,,,,
E02006669,1300,578,509,1312,2953,3097,,,,,,,,,,,,,,,
E02006670,977,340,576,1640,1785,1446,,,,,,,,,,,,,,,
E02006671,750,403,518,1367,1675,1424,,,,,,,,,,,,,,,
E02006672,1380,493,512,1396,1911,1983,,,,,,,,,,,,,,,
E02006673,598,293,308,778,1196,1794,,,,,,,,,,,,,,,
E02006674,979,434,463,1130,1570,1329,,,,,,,,,,,,,,,
E02006675,1081,592,368,982,2514,2434,,,,,,,,,,,,,,,
E02006676,776,511,247,663,1769,2107,,,,,,,,,,,,,,,
E02006677,1028,564,375,912,2341,2634,,,,,,,,,,,,,,,
E07000040,16912,8920,8101,17731,36420,48290,,,,,,,,,,,,,,,
E02004129,701,332,282,607,1623,2117,,,,,,,,,,,,,,,
E02004130,690,336,453,887,1499,2088,,,,,,,,,,,,,,,
E02004131,772,333,380,940,1511,1670,,,,,,,,,,,,,,,
E02004132,1198,626,412,1111,2552,2455,,,,,,,,,,,,,,,
E02004133,1052,540,525,1183,2118,2954,,,,,,,,,,,,,,,
E02004134,1293,568,447,1275,2448,1965,,,,,,,,,,,,,,,
E02004135,896,527,337,683,2335,3396,,,,,,,,,,,,,,,
E02004136,1073,650,372,890,2330,2746,,,,,,,,,,,,,,,
E02004137,561,314,217,525,1451,2268,,,,,,,,,,,,,,,
E02004138,599,365,301,695,1641,3550,,,,,,,,,,,,,,,
E02004139,805,430,332,762,1736,2757,,,,,,,,,,,,,,,
E02004140,394,302,198,427,1117,2778,,,,,,,,,,,,,,,
E02004141,744,521,323,700,1743,1958,,,,,,,,,,,,,,,
E02004142,769,468,992,1056,1464,1813,,,,,,,,,,,,,,,
E02004143,833,440,342,949,1870,2011,,,,,,,,,,,,,,,
E02004144,941,438,395,957,1877,2347,,,,,,,,,,,,,,,
E02004145,618,295,227,538,1417,2849,,,,,,,,,,,,,,,
E02004146,1110,608,452,1201,2068,1896,,,,,,,,,,,,,,,
E02004147,1053,440,688,1497,1893,1477,,,,,,,,,,,,,,,
E02004148,810,387,426,848,1727,3195,,,,,,,,,,,,,,,
E07000041,16270,7172,22830,25752,28161,24143,,,,,,,,,,,,,,,
E02004149,715,763,4930,1185,1647,1896,,,,,,,,,,,,,,,
E02004150,1105,437,1432,1529,1614,1119,,,,,,,,,,,,,,,
E02004151,1286,613,719,1482,2154,2092,,,,,,,,,,,,,,,
E02004152,503,235,4202,1456,1105,909,,,,,,,,,,,,,,,
E02004153,1339,464,834,1913,1966,1255,,,,,,,,,,,,,,,
E02004154,1061,564,1974,2080,1677,1153,,,,,,,,,,,,,,,
E02004155,1234,487,743,1395,2028,1840,,,,,,,,,,,,,,,
E02004156,869,338,2705,2761,1843,1442,,,,,,,,,,,,,,,
E02004157,860,349,620,1600,1586,1407,,,,,,,,,,,,,,,
E02004158,1287,484,891,2229,2090,1399,,,,,,,,,,,,,,,
E02004159,1588,632,986,2289,2588,2012,,,,,,,,,,,,,,,
E02004160,1036,443,673,1301,2009,2076,,,,,,,,,,,,,,,
E02004161,1421,574,860,1772,2154,1460,,,,,,,,,,,,,,,
E02004162,1043,388,718,1668,1953,1705,,,,,,,,,,,,,,,
E02004163,923,401,543,1092,1747,2378,,,,,,,,,,,,,,,
E07000042,11804,5844,5157,11982,22399,22012,,,,,,,,,,,,,,,
E02004164,848,464,329,786,2062,2175,,,,,,,,,,,,,,,
E02004165,1118,577,488,1205,2244,2556,,,,,,,,,,,,,,,
E02004166,909,520,371,837,2001,1920,,,,,,,,,,,,,,,
E02004167,1386,716,623,1326,1801,1548,,,,,,,,,,,,,,,
E02004168,949,414,463,1125,1523,1573,,,,,,,,,,,,,,,
E02004169,1063,564,437,1001,2160,1913,,,,,,,,,,,,,,,
E02004170,1335,517,636,1572,2192,1878,,,,,,,,,,,,,,,
E02004171,1125,609,416,1060,2228,2242,,,,,,,,,,,,,,,
E02004172,848,442,388,758,1911,1915,,,,,,,,,,,,,,,
E02004173,1069,501,421,934,2256,2161,,,,,,,,,,,,,,,
E02004174,1154,520,585,1378,2021,2131,,,,,,,,,,,,,,,
E07000043,13086,6352,6589,14158,26025,27849,,,,,,,,,,,,,,,
E02004175,801,355,436,825,1547,1521,,,,,,,,,,,,,,,
E02004176,572,337,298,588,1678,2031,,,,,,,,,,,,,,,
E02004177,898,411,432,903,1650,1699,,,,,,,,,,,,,,,
E02004178,733,360,275,745,1563,1728,,,,,,,,,,,,,,,
E02004179,1389,549,819,1723,2212,2594,,,,,,,,,,,,,,,
E02004180,820,430,352,649,1789,1801,,,,,,,,,,,,,,,
E02004181,856,371,410,1051,1605,1542,,,,,,,,,,,,,,,
E02004182,963,414,600,1126,1553,1509,,,,,,,,,,,,,,,
E02004183,640,339,470,851,1455,1935,,,,,,,,,,,,,,,
E02004184,1551,727,737,1604,2400,1693,,,,,,,,,,,,,,,
E02004185,628,342,306,705,1522,2299,,,,,,,,,,,,,,,
E02004186,1205,627,483,1367,2381,2318,,,,,,,,,,,,,,,
E02004187,1276,662,632,1327,2678,2899,,,,,,,,,,,,,,,
E02004188,754,428,339,694,1992,2280,,,,,,,,,,,,,,,
E07000044,10627,5707,4943,10656,24595,27580,,,,,,,,,,,,,,,
E02004189,865,378,576,1105,1918,1340,,,,,,,,,,,,,,,
E02004190,1040,590,414,867,2538,2477,,,,,,,,,,,,,,,
E02004191,1074,652,476,1214,2473,2442,,,,,,,,,,,,,,,
E02004192,853,445,337,767,2162,2750,,,,,,,,,,,,,,,
E02004193,1825,1030,837,1736,3586,2810,,,,,,,,,,,,,,,
E02004194,925,449,321,818,1996,1983,,,,,,,,,,,,,,,
E02004195,574,309,518,740,1451,1938,,,,,,,,,,,,,,,
E02004196,868,469,350,780,2222,2421,,,,,,,,,,,,,,,
E02004197,659,369,247,704,1748,2558,,,,,,,,,,,,,,,
E02004198,845,444,406,887,1715,2129,,,,,,,,,,,,,,,
E02004199,578,301,223,479,1400,2467,,,,,,,,,,,,,,,
E02004200,521,271,238,559,1386,2265,,,,,,,,,,,,,,,
E07000045,16583,8480,8156,18354,36282,39502,,,,,,,,,,,,,,,
E02004201,574,314,262,622,1523,1979,,,,,,,,,,,,,,,
E02004202,1141,541,413,1308,2344,2280,,,,,,,,,,,,,,,
E02004203,611,391,234,596,1802,2023,,,,,,,,,,,,,,,
E02004204,1323,654,533,1336,2830,2784,,,,,,,,,,,,,,,
E02004205,935,476,493,1008,2006,2205,,,,,,,,,,,,,,,
E02004206,695,361,394,853,1653,2759,,,,,,,,,,,,,,,
E02004207,852,421,368,847,1766,1926,,,,,,,,,,,,,,,
E02004208,975,557,423,1034,2193,2907,,,,,,,,,,,,,,,
E02004209,1162,646,611,1266,2478,2265,,,,,,,,,,,,,,,
E02004210,884,418,571,1045,1791,2122,,,,,,,,,,,,,,,
E02004211,722,348,290,715,1876,2631,,,,,,,,,,,,,,,
E02004212,894,451,495,1036,1753,1493,,,,,,,,,,,,,,,
E02004213,826,411,432,1309,1856,1518,,,,,,,,,,,,,,,
E02004214,979,358,649,1273,1572,1235,,,,,,,,,,,,,,,
E02004215,846,452,453,922,1541,1538,,,,,,,,,,,,,,,
E02004216,675,366,385,779,1585,1775,,,,,,,,,,,,,,,
E02004217,1091,546,480,1106,2357,2274,,,,,,,,,,,,,,,
E02004218,671,362,384,697,1690,1871,,,,,,,,,,,,,,,
E02004219,727,407,286,602,1666,1917,,,,,,,,,,,,,,,
E07000046,8624,4332,4357,8934,18476,20895,,,,,,,,,,,,,,,
E02004220,713,320,308,836,1705,2289,,,,,,,,,,,,,,,
E02004221,558,264,286,749,1535,2588,,,,,,,,,,,,,,,
E02004222,844,431,527,931,1683,1520,,,,,,,,,,,,,,,
E02004223,2025,870,1039,2090,3144,2767,,,,,,,,,,,,,,,
E02004224,764,434,346,734,1804,2281,,,,,,,,,,,,,,,
E02004225,879,445,463,877,1534,1552,,,,,,,,,,,,,,,
E02004226,799,417,434,763,2193,2545,,,,,,,,,,,,,,,
E02004227,1211,648,591,1158,2725,2932,,,,,,,,,,,,,,,
E02004228,831,503,363,796,2153,2421,,,,,,,,,,,,,,,
E07000047,6963,3584,3132,7385,15935,17261,,,,,,,,,,,,,,,
E02004229,1062,501,507,1154,2463,2550,,,,,,,,,,,,,,,
E02004230,1183,482,563,1309,1996,2131,,,,,,,,,,,,,,,
E02004231,780,368,410,1004,2246,2113,,,,,,,,,,,,,,,
E02004232,832,485,335,750,2045,2119,,,,,,,,,,,,,,,
E02004233,1662,918,763,1780,3403,3936,,,,,,,,,,,,,,,
E02004234,676,392,288,632,1920,2188,,,,,,,,,,,,,,,
E02004235,768,438,266,756,1862,2224,,,,,,,,,,,,,,,
E07000048,6111,3160,2902,6406,12459,17857,,,,,,,,,,,,,,,
E02004236,750,407,390,845,1596,1946,,,,,,,,,,,,,,,
E02004237,1219,677,474,1105,2257,2434,,,,,,,,,,,,,,,
E02004238,605,375,320,632,1551,3710,,,,,,,,,,,,,,,
E02004239,543,319,263,547,1432,2497,,,,,,,,,,,,,,,
E02004240,1055,508,531,1081,1762,1307,,,,,,,,,,,,,,,
E02004241,1338,562,665,1530,2319,2797,,,,,,,,,,,,,,,
E02004242,601,312,259,666,1542,3166,,,,,,,,,,,,,,,
E07000049,10672,5729,5157,10564,24151,31913,,,,,,,,,,,,,,,
E02004243,905,444,349,816,2088,1794,,,,,,,,,,,,,,,
E02004244,1010,531,448,1062,2052,2311,,,,,,,,,,,,,,,
E02004245,1242,565,470,1103,2100,2275,,,,,,,,,,,,,,,
E02004246,540,348,317,545,1847,3345,,,,,,,,,,,,,,,
E02004247,705,430,329,627,1898,1810,,,,,,,,,,,,,,,
E02004248,708,392,405,774,1808,3633,,,,,,,,,,,,,,,
E02004249,733,384,311,605,1623,1859,,,,,,,,,,,,,,,
E02004250,891,409,468,865,1778,3328,,,,,,,,,,,,,,,
E02004251,712,398,378,842,1770,2292,,,,,,,,,,,,,,,
E02004252,924,480,510,1056,1828,2429,,,,,,,,,,,,,,,
E02004253,859,511,484,901,2344,3995,,,,,,,,,,,,,,,
E02004254,1443,837,688,1368,3015,2842,,,,,,,,,,,,,,,
E07000050,9528,5473,4682,10569,19125,20666,,,,,,,,,,,,,,,
E02004255,939,537,462,1166,2104,2377,,,,,,,,,,,,,,,
E02004256,1385,602,537,1316,2603,2756,,,,,,,,,,,,,,,
E02004257,1250,604,575,1378,2090,2247,,,,,,,,,,,,,,,
E02004258,1271,664,625,1376,2795,3747,,,,,,,,,,,,,,,
E02004259,860,728,421,908,2016,2326,,,,,,,,,,,,,,,
E02004260,1382,1057,797,1631,2259,2125,,,,,,,,,,,,,,,
E02004261,1546,606,863,1959,2810,2639,,,,,,,,,,,,,,,
E02004262,895,675,402,835,2448,2449,,,,,,,,,,,,,,,
E07000051,5967,2991,3003,6389,12724,14605,,,,,,,,,,,,,,,
E02004263,794,385,328,770,1773,1747,,,,,,,,,,,,,,,
E02004264,1249,581,569,1290,2329,2216,,,,,,,,,,,,,,,
E02004265,1004,505,549,1089,2395,2830,,,,,,,,,,,,,,,
E02004266,1383,607,661,1549,2234,2101,,,,,,,,,,,,,,,
E02004267,526,322,243,497,1466,2013,,,,,,,,,,,,,,,
E02004268,1011,591,653,1194,2527,3698,,,,,,,,,,,,,,,
E07000052,12165,7188,5781,12392,27897,35051,,,,,,,,,,,,,,,
E02004269,1004,1503,533,1163,2110,3430,,,,,,,,,,,,,,,
E02004270,823,542,361,690,2232,2763,,,,,,,,,,,,,,,
E02004271,1187,576,535,1033,2849,3641,,,,,,,,,,,,,,,
E02004272,1573,737,606,1399,3553,3761,,,,,,,,,,,,,,,
E02004273,673,472,286,596,1900,3120,,,,,,,,,,,,,,,
E02004274,815,367,428,854,1731,2203,,,,,,,,,,,,,,,
E02004275,875,404,351,826,2141,2925,,,,,,,,,,,,,,,
E02004276,597,265,357,709,1476,2278,,,,,,,,,,,,,,,
E02004277,1378,702,915,1833,2910,3099,,,,,,,,,,,,,,,
E02004278,1226,675,526,1224,2512,2611,,,,,,,,,,,,,,,
E02004279,990,457,470,995,2326,2720,,,,,,,,,,,,,,,
